Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Uzbekistan,UZB,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,33.3141126843949,36.6821393582055,36.126464760699,31.2326868275451,24.2530549835382,24.1434498738884,26.0832065159454,22.8733761248119,22.4,21.0461041218419,20.2297579555228,19.9520841370069,19.3887412418459,20.445956928078,22.3056846912976,26.0120326061017,26.8384702412792,26.8627172756297,29.0650709010567,30.3526438159739,21.2295148101409,19.7779804592697,20.427938155189,21.2945196362137,22.0708925481202,22.520460823215,22.9212712989472,23.5604841912875,27.2419117381734
Uzbekistan,UZB,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,3638.8768401433,3544.58609376901,3074.65882050151,2936.44812806948,2729.63777537696,2656.63263356497,2650.60959849643,2736.36494422903,2808.46100987754,2897.82003553707,2967.6019102356,3052.28150391729,3134.96117390116,3229.84792416846,3430.62855890407,3626.62082421134,3849.59438049555,4154.70257805895,4457.69922082724,4735.99522012931,4953.96136759497,5185.68461969044,5472.83350687783,5781.1565699847,6075.19222413462,6401.11516738978,6663.94961380895,6840.70985995243,7118.20371242347
Uzbekistan,UZB,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,26.48,25.69,25.61,23.77,21.86,19.33,18.57,16.56,15.63,13.21,13.35,12.79,10.42,9.6,8.38,7.47,7.45,7.5,8.63
Uzbekistan,UZB,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,1.3,1.22,1.41,1.62,1.59,1.47,1.66,1.45,1.23,1.48,0.72,0.78,1.02,1.42,1.05,1.62,0.85,0.9,0.8,1.25,1.35,0.95,1.34,1.19,1.4,1.71,1.61,1.75,1.49
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/28/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
