Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Egypt, Arab Rep.",EGY,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,27.4060538622129,32.1333348444444,31.411214953271,31.1469072164948,30.5028571428571,30.2450980392157,29.5187445510026,28.9996239187665,28.6450939457203,28.4008452535761,30.7518670979124,30.8988569835517,32.5835048825548,33.3705868263473,34.6679167525242,34.1487279480037,36.1547353084021,35.0653866809882,36.2125516471245,35.8164459796584,35.7845184816841,35.9517175990081,39.2513024258846,39.8869573974657,39.8903338554165,36.6302015379086,32.4559535988041,34.3958680933773,35.32987502651
"Egypt, Arab Rep.",EGY,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,6291.70540544353,6210.926319336,6339.66888417392,6375.51818007426,6481.66605278578,6635.53670589456,6817.99213434677,7039.09285126634,7273.87499620372,7552.87949322564,7869.2594929951,7981.6226843489,8003.28081905415,8088.21640231251,8249.86804918611,8449.5252202254,8853.76128535594,9298.05053647559,9770.22119807634,10028.7333042594,10333.2755662437,10286.0101966952,10279.8604215552,10264.0641579955,10318.6509217013,10534.8822044455,10765.8288009465,10995.0056689479,11363.3180205488
"Egypt, Arab Rep.",EGY,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,3.27,3.59,3.59,3.62,3.79,4.17,4.12,4.11,3.97,3.88,3.66,3.77,3.8,3.62,3.63,3.45,3.64,3.66,3.44
"Egypt, Arab Rep.",EGY,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,8.96,9.35,9.07,9.17,9.99,9.41,9.03,8.64,8.5,8.78,8.26,7.82,7.35,7.45,7.57,6.48,6.22,6.05,5.88,5.65,5.37,5.43,5.29,5.28,5.38,5.28,5.07,4.93,5.03
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/28/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
