Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Belarus,BLR,"Industry (including construction), value added (% of GDP)",NV.IND.TOTL.ZS,45.9006928406466,44.4444444444444,45.6521739130435,36.0406091370558,32.5914685550497,33.382206370518,34.2198405954993,35.92617833874,35.3050083955104,34.0037421548255,33.4789463312094,32.4639554654927,31.8153820256099,32.7410515030849,35.0189431066695,37.8387848851416,37.2070344531772,37.0472792241675,38.8242464026726,36.1176229649528,35.3930231166604,36.0887890771209,36.2828598908689,35.9038510426226,35.3789448863848,32.6926926926927,30.9587252103761,31.5542610734955,31.265533028123
Belarus,BLR,"GDP per capita, PPP (constant 2017 international $)",NY.GDP.PCAP.PP.KD,8895.17217109963,8784.37683521504,7923.64988700443,7305.30647279312,6458.21417784941,5805.36281083486,5988.03935214022,6698.45748186812,7293.90777852025,7575.91787763915,8053.17315549683,8477.08350803544,8961.6405895373,9660.19311285561,10839.9556222386,11940.1858865971,13214.8707840386,14417.3526705805,15942.8967331861,16014.1145672406,17300.7026474673,18274.0196322851,18611.453108112,18805.4297393376,19119.3121378627,18362.6952543104,17883.19031839,18356.0660575514,18974.7452169516
Belarus,BLR,Energy intensity level of primary energy (MJ/$2017 PPP GDP),EG.EGY.PRIM.PP.KD,..,..,..,..,..,..,..,..,..,..,12.85,12.33,11.96,11.5,10.66,9.74,9.42,8.5,7.72,7.29,7.01,7.06,7.24,6.39,6.4,6.07,6.18,6.14,6.29
Belarus,BLR,Renewable energy consumption (% of total final energy consumption),EG.FEC.RNEW.ZS,0.92,1.01,1.17,1.4,2.31,2.82,3.49,3.82,4.12,4.5,5.65,6.26,6.52,6.25,6.27,6.83,7.2,7.28,7.08,7.39,7.29,7.52,7.24,6.97,6.69,6.82,6.72,7.28,7.21
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 03/28/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
